price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type
3000000000.0,68 m2,"Thành phố Nha Trang,  Khánh Hòa",,,căn hộ,,can-ho
81000000000.0,79m2,"Quận Thanh Xuân,  Hà Nội",,,căn hộ,,can-ho
,60m²,"Nam Từ Liêm,  Hà Nội",,,căn hộ,,can-ho
48000000000.0,63 m2,"Quận Nam Từ Liêm,  Hà Nội",,,căn hộ,,can-ho
,250m2,"quận Long Biên,  thành phố Hà Nội",,,biệt thự,,can-ho
,250m2,"quận Long Biên,  thành phố Hà Nội",,,căn hộ,,can-ho
,300m2,"Quận Cầu Giấy,  Hà Nội",,,biệt thự,,can-ho
48000000000.0,42 m2,"Huyện Đông Anh,  Tp. Hà Nội",13,,căn hộ,,can-ho
4150000000.0,69 m2,"Huyện Hoài Đức, Hà Nội",,,căn hộ,,can-ho
37000000000.0,80 m2,"quận Thủ Đức,  Thành phố Hồ Chí Minh",,,căn hộ,,can-ho
45000000000.0,80m2,"Thành phố Vũng Tàu,  Bà Rịa Vũng Tàu",,,căn hộ,,can-ho
17500000000.0,172m2,"Quận Ninh Kiều,  Cần Thơ",,,nhà phố,,nha-pho
13000000000.0,64m2,"Quận Thanh Xuân,  Hà Nội",,,nhà phố,,nha-pho
185000000000.0,214 m2,56,,,nhà phố,,nha-pho
1625000000000.0,"322,25m2","Huyện Thuận An,  Tỉnh Bình Dương",,,nhà phố,,nha-pho
285000000000.0,168m2,"Huyện Giao Thủy,  Nam Định",,,nhà phố,,nha-pho
59000000000.0,267 m²,"Đường Hà Huy Tập, Tân An",,,nhà phố,,nha-pho
,70m2,"Quận Tây Hồ,  Hà Nội",,,nhà phố,,nha-pho
36000000000.0,40m2,"Đường Lê Văn Quới, Bình Trị Đông",,,nhà phố,,nha-pho
26000000000.0,136 m2,"Quận Ninh Kiều,  Cần Thơ",,,nhà phố,,nha-pho
17000000000.0,80 m2,"Quận Ninh Kiều,  Cần Thơ",,,nhà phố,,nha-pho
20000000000.0,112 m2,"Quận Ninh Kiều,  Cần Thơ",,,nhà phố,,nha-pho
25000000000.0,187 m2,"Quận Ninh Kiều,  Cần Thơ",,,nhà phố,,nha-pho
188000000000.0,60m2,"Quận Hà Đông,  Hà Nội",,,nhà phố,,nha-pho
75000000000.0,162 m2,"Thành phố Tân An,  Long An",,,nhà phố,,nha-pho
159000000000.0,152 m2,"Thành phố Đà Lạt,  Lâm Đồng",,,nhà phố,,nha-pho
14000000000.0,90 m2,"Thành phố Đà Lạt,  Lâm Đồng",,,nhà phố,,nha-pho
239000000000.0,Diện tích: 90 m²,"Đường Văn Phú , Phường Hà Đông , Hà Nội",6,,nhà ở,5,nha-dat
790000000.0,Diện tích: 125 m²,"Đường Trịnh Như Khuê , Xã Bình Chánh , Hồ Chí Minh",3,,nhà ở,1,nha-dat
630000000.0,Diện tích: 120 m²,"Đường Trịnh Như Khuê , Xã Bình Chánh , Hồ Chí Minh",3,,nhà ở,1,nha-dat
442000000.0,Diện tích: 50 m²,", Xã Cao Dương , Phú Thọ",,,nhà ở,,nha-dat
64000000000.0,Diện tích: 75 m²,"Đường Hà Huy Tập , Phường Thanh Khê , Đà Nẵng",3,,nhà ở,2,nha-dat
27000000000.0,Diện tích: 120 m²,"Đường Hồ Văn Cống , Phường Chánh Hiệp , Hồ Chí Minh",3,,nhà ở,1,nha-dat
870000000.0,Diện tích: 80 m²,"Đường Trịnh Như Khuê , Xã Bình Chánh , Hồ Chí Minh",3,,nhà ở,1,nha-dat
15000000000.0,Diện tích: 82 m²,"Đường Nguyễn Hữu Thọ , Phường Cẩm Lệ , Đà Nẵng",4,,nhà ở,4,nha-dat
185000000000.0,Diện tích: 115 m²,"Đường Nguyễn Hữu Thọ , Phường Cẩm Lệ , Đà Nẵng",3,,nhà ở,3,nha-dat
14000000000.0,Diện tích: 110 m²,"Đường Trần Thủ Độ , Phường Cẩm Lệ , Đà Nẵng",4,,nhà ở,2,nha-dat
88000000000.0,Diện tích: 90 m²,"Đường Hồ Xuân Hương , Phường Ngũ Hành Sơn , Đà Nẵng",4,,đất nền,1,nha-dat
85000000000.0,Diện tích: 100 m²,"Đường Tố Hữu , Phường Hòa Cường , Đà Nẵng",3,,nhà ở,2,nha-dat
895000000000.0,Diện tích: 130 m²,"Đường 2/9 , Phường Hòa Cường , Đà Nẵng",6,,nhà ở,3,nha-dat
32000000000.0,Diện tích: 80 m²,"Đường Dương Khuê , Phường Phú Diễn , Hà Nội",,,nhà ở,,nha-dat
19000000000.0,Diện tích: 40 m²,"Đường Phạm Văn Đồng , Phường Nghĩa Đô , Hà Nội",5,,nhà ở,8,nha-dat
19000000000.0,Diện tích: 50 m²,"Phố Hoàng Sâm , Phường Nghĩa Đô , Hà Nội",,,nhà ở,,nha-dat
116000000000.0,Diện tích: 120 m²,"Đường Hàn Thuyên , Phường Hòa Cường , Đà Nẵng",5,,căn hộ,4,nha-dat
85000000000.0,Diện tích: 90 m²,"Đường Đa Mặn Đông 2 , Phường Ngũ Hành Sơn , Đà Nẵng",,,nhà ở,,nha-dat
108000000000.0,Diện tích: 85 m²,"Đường Đống Đa , Phường Hải Châu , Đà Nẵng",3,,nhà ở,3,nha-dat
115000000000.0,Diện tích: 145 m²,"Đường Tôn Đức Thắng , Phường Hòa Khánh , Đà Nẵng",5,,nhà ở,5,nha-dat
155000000000.0,Diện tích: 110 m²,"Đường Ngô Quyền , Phường Long Hưng , Đồng Nai",,,nhà ở,,nha-dat
305000000000.0,Diện tích: 157 m²,"Đường Hòa Liên 3 , Phường Liên Chiểu , Đà Nẵng",,,nhà ở,,nha-dat
28000000000.0,Diện tích: 500 m²,"Đường Vành Đai 3 , Xã Nhơn Trạch , Đồng Nai",,,đất nền,,nha-dat
24000000000.0,Diện tích: 356 m²,"Đường Chí Linh 7 , Phường Rạch Dừa , Hồ Chí Minh",,,biệt thự,,nha-dat
22000000000.0,Diện tích: 73 m²,"Đường Tôn Thất Thiệp , Phường Ngũ Hành Sơn , Đà Nẵng",8,,căn hộ,5,nha-dat
129000000000.0,Diện tích: 56 m²,"Đường Cầu Giấy , Phường Cầu Giấy , Hà Nội",10,,nhà ở,7,nha-dat
4309000000000.0,Diện tích: 82 m²,"Đường Đống Đa , Phường Thuận Hóa , Huế",3,,nhà ở,13,nha-dat
88000000000.0,Diện tích: 114 m²,"Đường Bắc Đẩu , Phường Hải Châu , Đà Nẵng",5,,biệt thự,4,nha-dat
133000000000.0,Diện tích: 115 m²,"Đường Trần Văn Dư , Phường Ngũ Hành Sơn , Đà Nẵng",1,,nhà ở,1,nha-dat
164000000000.0,Diện tích: 145 m²,"Đường Mỹ Đa Đông 8 , Phường Ngũ Hành Sơn , Đà Nẵng",,,đất nền,,nha-dat
203000000000.0,Diện tích: 105 m²,"Đường Mỹ Đa Đông 8 , Phường Ngũ Hành Sơn , Đà Nẵng",9,,căn hộ,5,nha-dat
13000000000.0,Diện tích: 90 m²,"Đường Nguyễn Văn Thoại , Phường An Hải , Đà Nẵng",1,,nhà ở,1,nha-dat
157000000000.0,Diện tích: 110 m²,"Đường Trần Khánh Dư , Phường Ngũ Hành Sơn , Đà Nẵng",3,,nhà ở,2,nha-dat
78000000000.0,Diện tích: 44 m²,"Đường Nguyễn Văn Công , Phường Hạnh Thông , Hồ Chí Minh",3,,nhà ở,4,nha-dat
21000000000.0,Diện tích: 100 m²,"Đường Phan Đăng Lưu , Phường Hòa Cường , Đà Nẵng",4,,nhà ở,3,nha-dat
5000000000.0,Diện tích: 65 m²,"Đường Trần Phước Thành , Phường Cẩm Lệ , Đà Nẵng",3,,nhà ở,3,nha-dat
10000000000.0,Diện tích: 80 m²,"Đường Tố Hữu , Phường Cẩm Lệ , Đà Nẵng",5,,nhà ở,3,nha-dat
56000000000.0,Diện tích: 41 m²,"Đường Đống Đa , Phường Hải Châu , Đà Nẵng",4,,nhà ở,3,nha-dat
79000000000.0,Diện tích: 52 m²,"Quốc Lộ 13 , Phường Hiệp Bình , Hồ Chí Minh",4,,nhà ở,4,nha-dat
6000000000.0,Diện tích: 78 m²,"Đường Bình An 4 , Phường Hòa Cường , Đà Nẵng",4,,nhà ở,3,nha-dat
32000000000.0,Diện tích: 120 m²,"Đường Vĩnh Hưng , Phường Vĩnh Hưng , Hà Nội",4,,nhà ở,2,nha-dat
64000000000.0,Diện tích: 91 m²,"Đường Trưng Nữ Vương , Phường Hòa Cường , Đà Nẵng",7,,nhà ở,2,nha-dat
719000000000.0,Diện tích: 43 m²,"Đường Đức Giang , Phường Việt Hưng , Hà Nội",1,,nhà ở,1,nha-dat
158000000000.0,Diện tích: 480 m²,"Đường số 12 , Xã Bình Hưng , Hồ Chí Minh",,,nhà ở,,nha-dat
145000000000.0,Diện tích: 42 m²,"Đường Phạm Văn Đồng , Phường Đông Ngạc , Hà Nội",,,nhà ở,,nha-dat
435000000.0,Diện tích: 54 m²,", Xã Cao Dương , Phú Thọ",,,đất nền,,nha-dat
395000000.0,Diện tích: 56 m²,", Xã An Nghĩa , Phú Thọ",,,đất nền,,nha-dat
245000000.0,Diện tích: 100 m²,", Xã An Bình , Phú Thọ",,,đất nền,,nha-dat
435000000.0,Diện tích: 54 m²,"Quốc lộ 21 , Xã Cao Dương , Phú Thọ",,,đất nền,,nha-dat
125000000000.0,Diện tích: 90 m²,"Đường Linh Trung , Phường Linh Xuân , Hồ Chí Minh",7,,nhà ở,4,nha-dat
1198000000000.0,Diện tích: 70 m²,"Đường An Cư 4 , Phường An Hải , Đà Nẵng",3,,nhà ở,5,nha-dat
116000000000.0,Diện tích: 112 m²,"Đường Hàn Thuyên , Phường Hòa Cường , Đà Nẵng",4,,nhà ở,4,nha-dat
83000000000.0,Diện tích: 90 m²,"Đường Nguyễn Lai , Phường Cẩm Lệ , Đà Nẵng",4,,nhà ở,3,nha-dat
360000000.0,Diện tích: 50 m²,", Xã Hợp Kim , Phú Thọ",,,đất nền,,nha-dat
885000000000.0,Diện tích: 85 m²,"Đường Bình Hòa 2 , Phường Cẩm Lệ , Đà Nẵng",4,,nhà ở,3,nha-dat
116000000000.0,Diện tích: 122 m²,"Đường Hàn Thuyên , Phường Hòa Cường , Đà Nẵng",3,,nhà ở,4,nha-dat
139000000000.0,Diện tích: 1606 m²,"Đường Lê Đại Hành , Phường Cẩm Lệ , Đà Nẵng",4,,biệt thự,3,nha-dat
85000000000.0,Diện tích: 100 m²,"Đường Bùi Kỷ , Phường Hòa Cường , Đà Nẵng",3,,nhà ở,2,nha-dat
46000000000.0,Diện tích: 100 m²,"Đường Mạc Thị Bưởi , Phường Buôn Ma Thuột , Đắk Lắk",3,,nhà ở,,nha-dat
9000000000.0,Diện tích: 387 m²,"Đường Số 3 , Xã Trảng Bom , Đồng Nai",,,nhà ở,,nha-dat
175000000000.0,Diện tích: 282 m²,"Đường Số 14 , Phường Thủ Đức , Hồ Chí Minh",6,,nhà ở,3,nha-dat
83000000000.0,Diện tích: 60 m²,"Quốc Lộ 13 , Phường Hiệp Bình , Hồ Chí Minh",4,,nhà ở,4,nha-dat
248000000000.0,Diện tích: 72 m²,"Đường Trần Huy Liệu , Phường Phú Nhuận , Hồ Chí Minh",14,,nhà ở,8,nha-dat
62000000000.0,Diện tích: 27 m²,"Phố Nguyễn Lương Bằng , Phường Ô Chợ Dừa , Hà Nội",3,,nhà ở,3,nha-dat
35000000.0,Diện tích: 2000 m²,"Đường Nguyễn Du , Phường Hội An Tây , Đà Nẵng",,,đất nền,,nha-dat
116000000000.0,Diện tích: 115 m²,"Đường Hàn Thuyên , Phường Hòa Cường , Đà Nẵng",4,,nhà ở,4,nha-dat
440000000.0,Diện tích: 55 m²,", Xã An Nghĩa , Phú Thọ",,,đất nền,,nha-dat
192000000000.0,Diện tích: 390 m²,"Đường Hồ Chí Minh , Xã Liên Sơn , Phú Thọ",,,đất nền,,nha-dat
375000000.0,Diện tích: 50 m²,"Quốc Lộ 21B , Xã An Nghĩa , Phú Thọ",,,đất nền,,nha-dat
375000000.0,Diện tích: 55 m²,", Xã An Nghĩa , Phú Thọ",,,đất nền,,nha-dat
370000000.0,Diện tích: 50 m²,", Xã Hợp Kim , Phú Thọ",,,đất nền,,nha-dat
440000000.0,Diện tích: 55 m²,", Xã An Nghĩa , Phú Thọ",,,đất nền,,nha-dat
450000000.0,Diện tích: 73 m²,"Đường Bưởi , Xã Hợp Kim , Phú Thọ",,,đất nền,,nha-dat
1049000000000.0,Diện tích: 125 m²,"Đường An Hòa 7 , Phường Cẩm Lệ , Đà Nẵng",2,,nhà ở,2,nha-dat
118000000000.0,Diện tích: 80 m²,"Đường Tây Thạnh , Phường Tây Thạnh , Hồ Chí Minh",4,,nhà ở,3,nha-dat
520000000.0,Diện tích: 120 m²,"Đường Trần Quang Diệm , Phường Kim Trà , Huế",,,đất nền,,nha-dat
450000000000.0,Diện tích: 16300 m²,"Đường  Lê Trọng Tấn , Phường Định Công , Hà Nội",,,nhà ở,4,nha-dat
30000000000.0,Diện tích: 117 m²,"Đường Lê Văn Sỹ , Phường Tân Sơn Hòa , Hồ Chí Minh",5,,nhà ở,4,nha-dat
175000000000.0,Diện tích: 40 m²,"Đường Trần Đăng Ninh , Phường Hà Đông , Hà Nội",4,,nhà ở,6,nha-dat
263000000000.0,Diện tích: 90 m²,"Đường Tô Hiệu , Phường Hà Đông , Hà Nội",5,,nhà ở,4,nha-dat
292000000000.0,Diện tích: 138 m²,"Đường Hàm Nghi , Phường Thanh Khê , Đà Nẵng",24,,căn hộ,5,nha-dat
38000000000.0,Diện tích: 280 m²,", Phường Hội An , Đà Nẵng",12,,biệt thự,3,nha-dat
89000000000.0,Diện tích: 107 m²,"Đường Nguyễn Thành Ý , Phường Hòa Cường , Đà Nẵng",3,,nhà ở,1,nha-dat
133000000000.0,Diện tích: 85 m²,"Đường Mỹ Khê 7 , Phường Sơn Trà , Đà Nẵng",3,,nhà ở,1,nha-dat
43000000000.0,Diện tích: 270 m²,"Đường Lê Văn Việt , Phường Tăng Nhơn Phú , Hồ Chí Minh",4,,nhà ở,2,nha-dat
158000000000.0,Diện tích: 100 m²,"Đường 2/9 , Phường Hòa Cường , Đà Nẵng",6,,nhà ở,3,nha-dat
790000000.0,Diện tích: 78 m²,"Đường Liên Thôn , Phường Lưu Kiếm , Hải Phòng",,,đất nền,,nha-dat
8000000000.0,Diện tích: 90 m²,"Đường Tố Hữu , Phường Hòa Cường , Đà Nẵng",4,,nhà ở,2,nha-dat
4000000000.0,Diện tích: 60 m²,"Đường 2/9 , Phường Hòa Cường , Đà Nẵng",1,,đất nền,1,nha-dat
635000000000.0,Diện tích: 64 m²,"Đường Cách Mạng Tháng Tám , Phường Tân Sơn Nhất , Hồ Chí Minh",2,,nhà hẻm,1,nha-dat
125000000000.0,Diện tích: 80 m²,"Đường D15 , Phường Tây Thạnh , Hồ Chí Minh",4,,nhà ở,3,nha-dat
677000000000.0,Diện tích: 90 m²,"Đường Hải Phòng , Phường Hải Châu , Đà Nẵng",3,,nhà ở,2,nha-dat
465000000000.0,Diện tích: 91 m²,"Đường Bà Bang Nhãn , Phường Ngũ Hành Sơn , Đà Nẵng",1,,đất nền,1,nha-dat
16000000000.0,Diện tích: 100 m²,"Đường Ngô Gia Tự , Phường Việt Hưng , Hà Nội",,,nhà ở,,nha-dat
54000000000.0,Diện tích: 38 m²,"Đường Huyền Kỳ , Phường Hà Đông , Hà Nội",4,,nhà ở,5,nha-dat
89000000000.0,Diện tích: 106 m²,"Đường Nguyễn Thành Ý , Phường Hòa Cường , Đà Nẵng",2,,nhà ở,1,nha-dat
168000000000.0,Diện tích: 80 m²,"Đường Phan Bôi , Phường An Hải , Đà Nẵng",5,,nhà ở,3,nha-dat
819000000000.0,Diện tích: 200 m²,"Đường Trần Thái Tông , Phường Thuận Hóa , Huế",4,,biệt thự,3,nha-dat
133000000000.0,Diện tích: 133 m²,", Phường Hương An , Huế",,,nhà ở,,nha-dat
6000000000.0,Diện tích: 31 m²,"Đường Quang Lãm , Phường Phú Lương , Hà Nội",2,,nhà ở,5,nha-dat
598000000000.0,Diện tích: 95 m²,"Lỗ Giáng 19 , Phường Hòa Xuân , Đà Nẵng",5,,nhà ở,3,nha-dat
26000000000.0,Diện tích: 152 m²,"Đường Đặng Vũ Hỷ , Phường An Hải , Đà Nẵng",3,,nhà ở,2,nha-dat
155000000000.0,Diện tích: 55 m²,"Phố Lò Đúc , Phường Hai Bà Trưng , Hà Nội",6,,nhà ở,6,nha-dat
83000000.0,Diện tích: 107 m²,"Đường Nguyễn Thành Ý , Phường Hòa Cường , Đà Nẵng",1,,căn hộ,1,nha-dat
39000000000.0,Diện tích: 330 m²,"Đường Phan Huy Ích , Phường An Hội Đông , Hồ Chí Minh",5,,nhà ở,3,nha-dat
185000000000.0,Diện tích: 65 m²,"Đường Gò Hưu , Xã Mỹ Hạnh , Tây Ninh",3,,nhà ở,2,nha-dat
62000000000.0,Diện tích: 50 m²,"Đường Bàn Cờ , Phường Bàn Cờ , Hồ Chí Minh",4,,nhà ở,3,nha-dat
587000000000.0,Diện tích: 41 m²,"Đường Lê Văn Thọ , Phường Thông Tây Hội , Hồ Chí Minh",2,,nhà ở,2,nha-dat
52000000000.0,Diện tích: 42 m²,"Đường Phan Văn Trị , Phường Hạnh Thông , Hồ Chí Minh",2,,nhà ở,3,nha-dat
132000000000.0,Diện tích: 39 m²,"Đường Đống Đa , Phường Hải Châu , Đà Nẵng",4,,nhà ở,3,nha-dat
15000000000.0,Diện tích: 80 m²,", Xã Trần Phú , Hà Nội",,,nhà ở,,nha-dat
620000000.0,Diện tích: 260 m²,"Đường Lưu Khai Hồng , Xã Tân An Hội , Hồ Chí Minh",,,nhà ở,,nha-dat
205000000000.0,Diện tích: 75 m²,"Đường Đỗ Đức Dục , Phường Từ Liêm , Hà Nội",4,,nhà ở,4,nha-dat
115000000000.0,Diện tích: 64 m²,"Đường Dương Quảng Hàm , Phường An Nhơn , Hồ Chí Minh",5,,nhà ở,4,nha-dat
79000000000.0,Diện tích: 40 m²,"Đường Nguyễn Đình Chính , Phường Phú Nhuận , Hồ Chí Minh",6,,nhà ở,4,nha-dat
103000000000.0,Diện tích: 52 m²,"Đường Phan Xích Long , Phường Cầu Kiệu , Hồ Chí Minh",6,,nhà ở,4,nha-dat
83000000000.0,Diện tích: 50 m²,"Đường Trường Sa , Phường Tân Sơn Hòa , Hồ Chí Minh",4,,nhà hẻm,4,nha-dat
83000000000.0,Diện tích: 100 m²,"Đường Thành Vinh 3 , Phường Sơn Trà , Đà Nẵng",,,nhà ở,,nha-dat
21000000000.0,Diện tích: 52 m²,"Đường Nguyễn Trãi , Phường Bến Thành , Hồ Chí Minh",7,,nhà ở,5,nha-dat
36000000000.0,Diện tích: 41 m²,"Đường Hoàng Diệu , Phường Hải Châu , Đà Nẵng",2,,nhà ở,2,nha-dat
152000000000.0,Diện tích: 215 m²,"Đường Trương Quang Được , Phường Ngũ Hành Sơn , Đà Nẵng",,,nhà ở,,nha-dat
20000000000.0,Diện tích: 251 m²,"Đường Thành Vinh 3 , Phường Sơn Trà , Đà Nẵng",,,đất nền,,nha-dat
215000000000.0,Diện tích: 52 m²,"Đường Nguyễn Trãi , Phường Bến Thành , Hồ Chí Minh",7,,nhà ở,5,nha-dat
158000000000.0,Diện tích: 171 m²,"Đường Lê Tấn Trung. , Phường Sơn Trà , Đà Nẵng",,,nhà ở,,nha-dat
67000000000.0,Diện tích: 50 m²,"Đường Cách Mạng Tháng Tám , Phường Tân Hòa , Hồ Chí Minh",3,,nhà ở,2,nha-dat
245000000000.0,Diện tích: 168 m²,"Đường Nguyễn Văn Tăng , Phường Long Bình , Hồ Chí Minh",2,,nhà ở,2,nha-dat
92000000000.0,Diện tích: 73 m²,"Đường Hoàng Văn Thụ , Phường Tân Sơn Nhất , Hồ Chí Minh",3,,nhà ở,3,nha-dat
75000000000.0,Diện tích: 48 m²,"Đường Nguyễn Trọng Tuyển , Phường Tân Sơn Hòa , Hồ Chí Minh",3,,nhà ở,2,nha-dat
74000000000.0,Diện tích: 42 m²,"Đường Huỳnh Văn Bánh , Phường Phú Nhuận , Hồ Chí Minh",2,,nhà hẻm,1,nha-dat
295000000000.0,Diện tích: 75 m²,"Đường Trương Đăng Quế , Phường Buôn Ma Thuột , Đắk Lắk",2,,nhà hẻm,3,nha-dat
305000000000.0,Diện tích: 100 m²,"Đường Cổ Đông , Xã Đoài Phương , Hà Nội",,,nhà ở,,nha-dat
120000000000.0,Diện tích: 348 m²,"Đường Nguyễn Duy Hiệu , Phường An Khánh , Hồ Chí Minh",5,,nhà ở,2,nha-dat
52000000000.0,Diện tích: 187 m²,"Đường Dương Bá Trạc , Phường Chánh Hưng , Hồ Chí Minh",2,,nhà ở,2,nha-dat
38000000000.0,Diện tích: 68 m²,"Đường Nam Trung Yên , Phường Yên Hòa , Hà Nội",5,,nhà ở,7,nha-dat
25000000000.0,Diện tích: 156 m²,"Đường Lương Nhữ Hộc , Phường Hòa Cường , Đà Nẵng",3,,nhà ở,3,nha-dat
385000000000.0,Diện tích: 320 m²,"Đường Bình Quới , Phường Bình Quới , Hồ Chí Minh",12,,nhà ở,3,nha-dat
126000000000.0,Diện tích: 63 m²,"Đường Phan Văn Trị , Phường Bình Lợi Trung , Hồ Chí Minh",6,,nhà ở,4,nha-dat
790000000.0,Diện tích: 208 m²,", Xã Vĩnh Hoàng , Quảng Trị",,,nhà ở,,nha-dat
68000000000.0,Diện tích: 230 m²,"Đường Sư Vạn Hạnh , Phường Hòa Hưng , Hồ Chí Minh",30,,nhà ở,8,nha-dat
230000000000.0,Diện tích: 366 m²,"Đường Tuệ Tĩnh , Phường Nha Trang , Khánh Hòa",100,,nhà ở,19,nha-dat
535000000000.0,Diện tích: 120 m²,"Quốc lộ 46 , Phường Thành Vinh , Nghệ An",3,,nhà ở,3,nha-dat
195000000000.0,Diện tích: 100 m²,", Phường Tùng Thiện , Hà Nội",,,đất nền,,nha-dat
295000000000.0,Diện tích: 100 m²,"Đường Quốc lộ 21 , Xã Hòa Lạc , Hà Nội",,,nhà ở,,nha-dat
115000000000.0,Diện tích: 203 m²,"Đường Mai Hắc Đế , Phường Buôn Ma Thuột , Đắk Lắk",2,,nhà ở,3,nha-dat
62000000000.0,Diện tích: 73 m²,"Đường Trần Cao Vân , Phường Thanh Khê , Đà Nẵng",2,,nhà ở,2,nha-dat
760000000.0,Diện tích: 500 m²,"Đường ĐT 816 , Xã Thạnh Lợi , Tây Ninh",,,nhà ở,,nha-dat
42000000000.0,Diện tích: 198 m²,"Đường Quảng Tế , Phường Thủy Xuân , Huế",,,nhà ở,,nha-dat
235000000000.0,Diện tích: 90 m²,"Đường Bà Huyện Thanh Quan , Phường Ngũ Hành Sơn , Đà Nẵng",9,,căn hộ,,nha-dat
1248000000000.0,Diện tích: 41 m²,"Phố Kim Ngưu , Phường Vĩnh Tuy , Hà Nội",3,,nhà ở,6,nha-dat
270000000000.0,Diện tích: 206 m²,"Đường Trần Phú , Phường Nha Trang , Khánh Hòa",70,,nhà ở,14,nha-dat
10000000000.0,Diện tích: 162 m²,"Đường Trần Bạch Đằng , Phường Ngũ Hành Sơn , Đà Nẵng",,,nhà ở,,nha-dat
92000000000.0,Diện tích: 307 m²,"Đường Tây Sơn , Phường Quy Nhơn Bắc , Gia Lai",,,nhà ở,,nha-dat
56000000000.0,Diện tích: 120 m²,"Đường Láng Hòa Lạc , Xã Phú Cát , Hà Nội",,,đất nền,,nha-dat
55000000000.0,Diện tích: 135 m²,"Đường Vĩnh Phú 10 , Phường Bình Hòa , Hồ Chí Minh",,,nhà ở,,nha-dat
85000000000.0,Diện tích: 220 m²,"Đường Quốc Lộ 13 , Phường Bình Hòa , Hồ Chí Minh",,,nhà ở,,nha-dat
1235000000000.0,Diện tích: 45 m²,"Đường Ngô Thì Nhậm , Phường Hà Đông , Hà Nội",3,,nhà ở,5,nha-dat
285000000000.0,Diện tích: 228 m²,"Đường Tân Kỳ Tân Quý , Phường Bình Hưng Hòa , Hồ Chí Minh",43,,nhà ở,6,nha-dat
478000000000.0,Diện tích: 60 m²,"Đường Phan Huy Ích , Phường Tân Sơn , Hồ Chí Minh",3,,nhà ở,2,nha-dat
155000000000.0,Diện tích: 97 m²,"Đường Xuân Thủy , Phường Cẩm Lệ , Đà Nẵng",4,,nhà ở,4,nha-dat
855000000000.0,Diện tích: 70 m²,"Đường Nơ Trang Long , Phường Bình Lợi Trung , Hồ Chí Minh",3,,nhà ở,2,nha-dat
21000000000.0,Diện tích: 300 m²,"Đường Bàu Mạc 23 , Phường Hòa Khánh , Đà Nẵng",5,,nhà ở,3,nha-dat
78000000000.0,Diện tích: 40 m²,"Đường Trường Sơn , Phường Tân Sơn Nhất , Hồ Chí Minh",4,,nhà ở,3,nha-dat
113000000000.0,Diện tích: 68 m²,"Đường Nguyễn Trọng Tuyển , Phường Tân Sơn Hòa , Hồ Chí Minh",5,,nhà ở,3,nha-dat
15000000000.0,Diện tích: 75 m²,"Đường Hoàng Văn Thụ , Phường Phú Nhuận , Hồ Chí Minh",4,,nhà ở,3,nha-dat
68000000000.0,Diện tích: 66 m²,"Đường Võ Văn Kiệt , Phường An Hải , Đà Nẵng",2,,nhà ở,1,nha-dat
14000000000.0,Diện tích: 93 m²,"Đường Lý Nhân Tông , Phường Cẩm Lệ , Đà Nẵng",4,,căn hộ,4,nha-dat
96000000000.0,Diện tích: 68 m²,"Đường Bà Hom , Phường Phú Lâm , Hồ Chí Minh",10,,nhà ở,3,nha-dat
259000000000.0,Diện tích: 110 m²,"Đường Hồng Hà , Phường Tân Sơn Hòa , Hồ Chí Minh",4,,nhà ở,2,nha-dat
133000000000.0,Diện tích: 60 m²,"Đường Giải Phóng , Phường Tân Sơn Nhất , Hồ Chí Minh",4,,nhà ở,3,nha-dat
32000000000.0,Diện tích: 130 m²,"Đường Xuân Đỉnh , Phường Xuân Đỉnh , Hà Nội",5,,biệt thự,5,nha-dat
368000000000.0,Diện tích: 89 m²,"Đường Nguyễn Ái Quốc , Phường Long Bình , Đồng Nai",3,,nhà ở,2,nha-dat
439000000000.0,Diện tích: 105 m²,"Đường Bùi Trọng Nghĩa , Phường Trảng Dài , Đồng Nai",3,,nhà ở,2,nha-dat
369000000000.0,Diện tích: 100 m²,"Đường Bình Chiểu , Phường Tam Bình , Hồ Chí Minh",,,nhà ở,,nha-dat
