price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type,year_built,facade_width,legal_status
10800.0,119.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,3,,nhà ở,,,so hong
1495.0,70.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,nhà ở,,,so hong
10300.0,68.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,4,,nhà hẻm,,,so hong
2400.0,65.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,căn hộ,,,so hong
2265.0,32.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,4,5,,nhà ở,,,so hong
11500.0,105.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,10,10,,nhà ở,,,so hong
21900.0,75.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,6,3,,nhà ở,,,so hong
7400.0,46.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,4,2,,nhà ở,,,so hong
16800.0,72.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,4,4,,nhà ở,,,so hong
16900.0,110.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,14,14,,nhà ở,,,so hong
10500.0,66.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,4,4,,nhà ở,,,so hong
13800.0,79.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,6,5,,nhà ở,,,so hong
95000.0,465.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,0,0,,nhà ở,,,so do
13500.0,110.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà ở,,,so hong
10300.0,98.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà ở,,,so hong
17500.0,89.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,8,8,,nhà ở,,,so hong
15980.0,105.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,4,4,,nhà ở,,,so hong
18500.0,85.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,4,,nhà ở,,,so hong
17200.0,115.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,4,,nhà ở,,,so hong
8700.0,67.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,5,,nhà ở,,,so hong
24200.0,93.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,6,5,,nhà ở,,,so hong
43000.0,164.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,4,3,,nhà ở,,,so hong
7200.0,48.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,3,2,,nhà hẻm,,,so hong
16000.0,75.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,12,12,,nhà ở,,,so hong
16400.0,68.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,5,4,,nhà ở,,,so hong
16800.0,99.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,10,10,,nhà ở,,,so hong
10500.0,90.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,2,2,,nhà hẻm,,,so hong
9200.0,90.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,3,3,,nhà ở,,,so hong
16800.0,110.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,3,2,,nhà ở,,,so hong
7300.0,43.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà hẻm,,,so hong
14200.0,70.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,7,7,,nhà ở,,,so hong
10900.0,80.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,7,6,,nhà ở,,,so hong
12300.0,136.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,3,,nhà ở,,,so hong
25900.0,150.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà ở,,,so hong
16800.0,145.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà ở,,,so hong
6500.0,65.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,3,,nhà ở,,,so hong
10800.0,63.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,4,,nhà ở,,,so hong
10700.0,88.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,6,5,,nhà ở,,,so hong
9280.0,62.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà ở,,,so hong
10900.0,75.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,4,,nhà ở,,,so hong
18100.0,85.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,4,,nhà ở,,,so hong
13500.0,155.0,"Quận 12, TP. Hồ Chí Minh",Quận 12,3,2,,nhà ở,,,so hong
10500.0,109.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,3,,nhà ở,,,so hong
7950.0,59.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,3,3,,nhà ở,,,so hong
17200.0,79.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,7,6,,nhà ở,,,so hong
5680.0,43.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,5,4,,nhà ở,,,so hong
6900.0,71.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,3,,nhà hẻm,,,so hong
6700.0,65.0,"Quận 12, TP. Hồ Chí Minh",Quận 12,2,2,,nhà ở,,,so do
3550.0,41.0,"Quận 12, TP. Hồ Chí Minh",Quận 12,2,2,,nhà ở,,,so hong
3300.0,80.0,"Quận 12, TP. Hồ Chí Minh",Quận 12,2,2,,nhà ở,,,so hong
9900.0,40.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,4,,nhà ở,,,so do
8000.0,558.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),3,2,,biệt thự,,,so hong
10000.0,40.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,4,4,,nhà ở,,,so hong
27500.0,801.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
8900.0,48.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,12,12,,nhà ở,,,so hong
6600.0,61.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,0,0,,nhà ở,,,so hong
9700.0,63.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,3,2,,nhà ở,,,so hong
13800.0,85.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà hẻm,,,so hong
66500.0,370.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,5,,nhà ở,,,so hong
6700.0,60.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,2,,nhà ở,,,so hong
17500.0,115.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,2,,nhà ở,,,so hong
14900.0,125.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,5,4,,biệt thự,,,so hong
13300.0,131.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
5900.0,50.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,3,,nhà phố,,,so hong
7500.0,62.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),7,7,,nhà ở,,,so hong
41000.0,950.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
52000.0,545.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),4,5,,biệt thự,,,so hong
11000.0,104.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,4,,nhà phố,,,so hong
50000.0,240.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
24900.0,1613.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
7700.0,50.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,5,,nhà phố,,,so hong
8500.0,113.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
14800.0,115.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),6,6,,nhà ở,,,so hong
13000.0,117.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,3,,nhà ở,,,so hong
41500.0,733.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
31500.0,572.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
9600.0,117.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),3,3,,nhà phố,,,so hong
35000.0,374.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
13900.0,140.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà phố,,,so hong
7800.0,54.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),3,3,,nhà phố,,,so hong
19800.0,219.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),6,3,,biệt thự,,,so hong
36000.0,271.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
46000.0,188.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),7,6,,biệt thự,,,so hong
11500.0,122.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
11900.0,187.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),1,1,,nhà ở,,,so hong
33000.0,559.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
7900.0,86.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so do
40000.0,245.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,hop dong mua ban
6000.0,25.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,1,1,,nhà ở,,,so hong
6500.0,99.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
22000.0,158.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),3,2,,nhà ở,,,so hong
11800.0,54.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,3,,nhà phố,,,so hong
21500.0,200.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
20125.0,175.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
31000.0,2544.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
25000.0,2142.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
17500.0,108.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
8000.0,75.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so do
19500.0,199.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so do
20000.0,175.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so do
20500.0,200.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so do
22800.0,242.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
15500.0,130.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
30000.0,500.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,nhà ở,,,so hong
11700.0,78.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,nhà ở,,,so hong
10200.0,108.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
23500.0,100.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
18500.0,98.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,0,0,,nhà ở,,,so hong
34300.0,312.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
62000.0,510.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),6,6,,nhà ở,,,so hong
23000.0,201.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
48000.0,188.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
18000.0,260.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
22000.0,500.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
4250.0,56.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,1,,nhà ở,,,so hong
7200.0,90.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),1,1,,nhà ở,,,so hong
5000.0,61.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
14000.0,88.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
31500.0,228.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
11500.0,100.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,4,,nhà phố,,,so hong
37000.0,235.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
13800.0,120.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
31000.0,350.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
12000.0,113.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),3,4,,nhà ở,,,so hong
11500.0,148.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
68000.0,266.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,5,,biệt thự,,,so hong
37000.0,168.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
25800.0,431.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
32000.0,400.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
5200.0,56.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),2,2,,nhà phố,,,so hong
26000.0,157.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so do
40000.0,576.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so do
24400.0,120.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
22800.0,202.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),13,14,,nhà ở,,,so hong
21000.0,165.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
85860.0,477.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
51700.0,4140.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
17500.0,449.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
37230.0,510.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
8200.0,87.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),4,5,,nhà phố,,,so hong
4800.0,40.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),2,2,,nhà hẻm,,,so hong
12200.0,187.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),1,1,,nhà ở,,,khong xac dinh
49000.0,246.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
79300.0,793.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
9500.0,86.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
14000.0,207.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),3,1,,nhà ở,,,so hong
20000.0,125.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),10,10,,nhà ở,,,so hong
26000.0,205.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
9500.0,108.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
19000.0,196.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),3,2,,nhà phố,,,so hong
18300.0,161.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
6250.0,91.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,giay to hop le
6200.0,72.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),3,2,,nhà phố,,,so hong
10500.0,117.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),3,1,,nhà phố,,,so hong
24500.0,200.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),7,6,,biệt thự,,,so hong
38000.0,460.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),7,7,,biệt thự,,,so hong
22500.0,200.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
29000.0,279.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
35000.0,184.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,5,4,,nhà ở,,,so hong
11500.0,78.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,5,,nhà phố,,,so hong
27000.0,309.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,biệt thự,,,so hong
11000.0,161.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
15000.0,180.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
65000.0,1426.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),13,15,,nhà ở,,,so hong
16500.0,525.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
10500.0,74.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,4,,nhà ở,,,so hong
9500.0,164.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),4,4,,nhà phố,,,so hong
17000.0,200.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),3,2,,nhà ở,,,so hong
17500.0,140.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),12,14,,nhà ở,,,so hong
29500.0,640.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,nhà ở,,,so hong
13000.0,188.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
45000.0,170.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,nhà ở,,,so hong
52200.0,197.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
14000.0,230.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
7500.0,115.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,nhà ở,,,so do
33500.0,172.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,4,,nhà ở,,,so hong
11800.0,123.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,nhà ở,,,so hong
19000.0,145.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),4,4,,nhà phố,,,so hong
15800.0,153.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
22000.0,172.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so hong
10500.0,90.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
20500.0,107.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,4,,nhà ở,,,so hong
16000.0,200.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
4450.0,68.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
7600.0,113.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so do
11900.0,103.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,nhà ở,,,so hong
9650.0,106.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,nhà phố,,,so hong
18500.0,108.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so do
11900.0,48.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,4,3,,nhà ở,,,so hong
8200.0,107.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,đất nền,,,so do
9500.0,80.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so do
10900.0,100.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,hop dong mua ban
14200.0,180.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,căn hộ,,,so do
19200.0,192.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,hop dong mua ban
